,x1,x2,x3,dx1,dx2,dx3,rkStep
16.271,-13.806189147934363,-8.301993963937575,38.99730163884435,55.041951839967886,160.1328205067112,10.626094600879938,3.0
16.272000000000002,-13.750624537987054,-8.142178693975366,39.006583828120284,56.08445844011689,159.4895803603376,7.942485267065621,3.0
16.273,-13.694025902916245,-7.983030913196141,39.01319519948437,57.109949897201034,158.79801124880797,5.284644910464095,3.0
16.274,-13.636410412214218,-7.824598438477201,39.0171620735741,58.118119737370165,158.05914205161463,2.6536700883146978,3.0
16.275,-13.577795535147564,-7.666928043993416,39.0185118471801,59.10867491154147,157.2740290066059,0.05061643821785822,3.0
16.276,-13.518199027263275,-7.510065434736839,39.017272952005364,60.081335925264355,156.44375393762974,-2.523501950804544,3.0
16.277,-13.457638916779624,-7.354055221828012,39.01347481283647,61.035836949516124,155.5694224720283,-5.0677130848115155,3.0
16.278,-13.396133490871813,-7.198940899602786,39.00714780520931,61.97192591269027,154.65216225194334,-7.5810875299157345,3.0
16.279,-13.333701281876106,-7.044764824492299,38.99832321265022,62.889364573838066,153.69312114349427,-10.062738796218582,3.0
16.28,-13.270361053431401,-6.891568195696605,38.98703318357362,63.787928577347955,152.6934654477504,-12.511823641624261,3.0
16.281,-13.206131786573755,-6.739391037640949,38.9733106879152,64.66740748932806,151.6543781172674,-14.927542296766788,3.0
16.282,-13.141032665802857,-6.588272184209601,38.957189473578836,65.52760481593256,150.5770569819003,-17.309138612311514,3.0
16.283,-13.075083065142556,-6.438249264755816,38.938704022775305,66.3683380038674,149.46271298755195,-19.65590012995885,3.0
16.284,-13.008302534205663,-6.289358691855849,38.917889508326446,67.18943842349815,148.3125684511962,-21.96715807907367,3.0
16.285,-12.940710784285509,-6.1416356508015655,38.8947817500094,67.99075133483943,147.12785533558517,-24.242287300544888,3.0
16.286,-12.872327674491952,-5.995114090811564,38.8694171710133,68.77213583680388,145.90981354684413,-26.480706099811783,3.0
16.287,-12.803173197943515,-5.849826717925825,38.8418327545765,69.5334648001769,144.6596892579058,-28.68187603130886,3.0
16.288,-12.733267468035516,-5.705804989565049,38.81206600087308,70.27462478470467,143.37873326073512,-30.84530161641152,3.0
16.289,-12.662630704799808,-5.563079110724147,38.780154884214106,70.9955159407566,142.0681993500713,-32.97052999721828,3.0
16.29,-12.59128322136921,-5.42167803176276,38.746137810625655,71.69605189606449,140.72934274121482,-35.05715052866792,3.0
16.291,-12.519245410562206,-5.281629447759516,38.710053575864386,72.3761596280269,139.36341852427506,-37.104794311484824,3.0
16.292,-12.446537731603927,-5.142959799395985,38.67194132392948,73.03577932207942,137.97168015714743,-39.11313366850766,3.0
16.293,-12.373180696994293,-5.005694275325021,38.631840506124796,73.67486421669273,136.5553779992304,-41.08188156715973,3.0
16.294,-12.29919485953702,-4.869856815983154,38.589790840724014,74.29338043553865,135.11575788778816,-43.01079099077603,3.0
16.295,-12.224600799544367,-4.735470118807784,38.545832273289854,74.89130680736582,133.65405975872773,-44.89965426151017,3.0
16.296,-12.149419112227525,-4.602555644809929,38.50000493769319,75.46863467417596,132.17151631330296,-46.74830231770407,3.0
16.297,-12.073670395281654,-4.471133626451861,38.452349117874725,76.02536768829793,130.66935173208424,-48.55660394862579,3.0
16.298000000000002,-11.997375236683993,-4.341223076795092,38.40290521039496,76.56152159888902,129.14878043755851,-50.32446498925736,3.0
16.299,-11.920554202707098,-4.212841799855043,38.35171368780613,77.07712402852056,127.61100590625303,-52.05182747821418,3.0
16.3,-11.843227826159616,-4.086006402117556,38.298815062882916,77.57221424042059,126.05721953132431,-53.738668781596125,3.0
16.301000000000002,-11.765416594868315,-3.960732305174015,38.24424985374796,78.04684289694299,124.48859953643756,-55.38500068553582,3.0
16.302,-11.687140940401445,-3.8370337594095427,38.188058549916356,78.50107180991901,122.90630994134396,-56.990868460479206,3.0
16.303,-11.608421227046431,-3.7149238587011313,38.130281579289324,78.934973683453,121.31149957968076,-58.55634989989741,3.0
16.304000000000002,-11.529277741051821,-3.594414556077191,38.07095927612341,79.3486318497463,119.70530116932619,-60.081554336169,3.0
16.305,-11.449730680131749,-3.4755166802728037,38.010131849990465,79.74213999858945,118.08883043527261,-61.5666216365454,3.0
16.306,-11.36980014324587,-3.358239953139048,37.94783935575196,80.11560190106822,116.46318528515458,-63.011721181750865,3.0
16.307,-11.289506120660496,-3.242593007853807,37.884121664564105,80.46913112806689,114.82944503730329,-64.41705082986113,3.0
16.308,-11.208868484289178,-3.1285834078719077,37.81901843592185,80.8028507641727,113.18866970093072,-65.78283586815945,3.0
16.309,-11.127906978325349,-3.016217666574779,37.75256909075912,81.1168931175057,111.54189930823325,-67.10932795533195,3.0
16.31,-11.046641210165175,-2.9055012675597207,37.68481278560926,81.41139942605454,109.89015329780555,-68.39680405654566,3.0
16.311,-10.965090641623792,-2.796438685517954,37.61578838783147,81.68651956105839,108.23442994876356,-69.64556537376959,3.0
16.312,-10.883274580454634,-2.689033407660498,37.545534451912665,81.94241172794136,106.57570586501556,-70.85593627351564,3.0
16.313,-10.801212172163623,-2.5832879556280486,37.47408919683762,82.17924216535576,104.91493550867442,-72.02826321436694,3.0
16.314,-10.718922392126437,-2.479203907845137,37.40149048453193,82.397184842813,103.25305078185802,-73.16291367630319,3.0
16.315,-10.636424038011063,-2.3767819222717796,37.32777579937604,82.59642115739283,101.59096065593296,-74.26027509384107,3.0
16.316,-10.5537357225014,-2.276021759499351,37.25298222878123,82.7771396300205,99.92955084705844,-75.32075379499781,3.0
16.317,-10.470875866323865,-2.1769223061474197,37.17714644482219,82.93953560176446,98.26968353695597,-76.3447739478914,3.0
16.318,-10.387862691581073,-2.0794815985219777,37.100304686921795,83.08381093059096,96.61219713781728,-77.33277651667564,3.0
16.319,-10.3047142153853,-1.9836968464835119,37.0224927455717,83.21017368901789,94.95790609998691,-78.28521822855089,3.0
16.32,-10.221448243793642,-1.8895644574865855,36.943745947079734,83.31883786307057,93.30760076120123,-79.20257055336815,3.0
16.321,-10.138082366046007,-1.7970800607529027,36.86409913933324,83.41002305293104,91.66204723611082,-80.08531869726342,3.0
16.322,-10.054633949099186,-1.7062385315326851,36.78358667855901,83.483954175665,90.02198734462749,-80.9339606117477,3.0
16.323,-9.971120132456594,-1.6170340154184721,36.702242417065484,83.54086117038122,88.38813857773785,-81.7490060195017,3.0
16.324,-9.887557823293875,-1.5294599526775423,36.6200996919526,83.58097870616334,86.76119409941663,-82.53097545802876,3.0
16.325,-9.803963691873445,-1.443509102563203,36.5371913147671,83.60454589310243,85.14182278311716,-83.28039934229379,3.0
16.326,-9.720354167245198,-1.3591735675718164,36.45354956208404,83.61180599673382,83.53066928138925,-83.99781704733455,3.0
16.327,-9.636745433234289,-1.2764448176176317,36.369206166998794,83.60300615616657,81.9283541272395,-84.68377601171116,3.0
16.328,-9.553153424706355,-1.1953137140884709,36.28419231150225,83.57839710617884,80.33547386564227,-85.33883086266324,3.0
16.329,-9.469593824106854,-1.115770533753873,36.19853861971804,83.5382329035298,78.75260121373738,-85.96354256369202,3.0
16.330000000000002,-9.386082058277648,-1.0378049925048305,36.112275151986566,83.48277065772818,77.18028524837752,-86.55847758515695,3.0
