,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.11900000000000001,1.5086940093901888,-0.008676827219229619,-1.1238697776640483,0.003436620097911468,-11.783034588438053,4.667886425130218,2.0
0.12,1.5075642428195792,-0.008671042273866803,-1.135668599897577,0.008147624154005087,-11.814452308319728,4.754007131122831,2.0
0.121,1.5064226618762726,-0.008660503379777003,-1.1474983638352187,0.012944400745393221,-11.84491470042256,4.839427003570421,2.0
0.122,1.5052692360995035,-0.008645125119320281,-1.1593581043466157,0.017826235616405735,-11.874402246214895,4.924119252897396,2.0
0.123,1.5041039360033088,-0.008624822802452043,-1.1712468370452065,0.022792387887567267,-11.902895954262792,5.008057422812828,2.0
0.124,1.502926733095518,-0.008599512493178469,-1.1831635588226,0.027842090394097133,-11.93037737473541,5.09121540071857,2.0
0.125,1.5017375998962021,-0.008569111035668247,-1.19510724839731,0.03297455003474193,-11.956828613606607,5.173567427966817,2.0
0.126,1.5005365099555656,-0.008533536080010385,-1.20707686687752,0.03818894813079813,-11.98223234654035,5.255088109979707,2.0
0.127,1.499323437871271,-0.008492706107607958,-1.2190713583375876,0.04348444079517608,-12.006571832441038,5.335752426208996,2.0
0.128,1.4980983593051775,-0.008446540456197837,-1.2310896504079056,0.04886015931134562,-12.029830926651284,5.415535739941766,2.0
0.129,1.496861250999486,-0.008394959344486598,-1.243130654877794,0.054315210522004616,-12.05199409378332,5.494413807941849,2.0
0.13,1.495612090792272,-0.008337883896392971,-1.2551932683110194,0.059848677227307426,-12.073046420164061,5.572362789921222,2.0
0.131,1.4943508576323992,-0.00827523616488735,-1.2672763726735707,0.06545961859247772,-12.092973625885154,5.649359257842023,2.0
0.132,1.4930775315937979,-0.008206939155419075,-1.2793788359732785,0.07114707056463489,-12.111762076440645,5.725380205041854,2.0
0.133,1.4917920938890994,-0.008132916848922344,-1.2914995129108577,0.07691004629866113,-12.129398793937039,5.8004030551831,2.0
0.134,1.490494526882612,-0.008053094224391823,-1.3036372455419432,0.082747536591925,-12.145871467874079,5.874405671025465,2.0
0.135,1.4891848141026311,-0.007967397281019166,-1.315790863949691,0.08865851032768922,-12.161168465465567,5.947366363011065,2.0
0.136,1.4878629402530714,-0.007875753059881876,-1.3279591869274556,0.0946419149270116,-12.175278841513078,6.019263897676722,2.0
0.137,1.4865288912244108,-0.007778089665176087,-1.3401410226711241,0.10069667680896888,-12.188192347802802,6.090077505879225,2.0
0.138,1.4851826541039383,-0.0076743362849850255,-1.3523351694806032,0.10682170185901607,-12.199899442028846,6.159786890842037,2.0
0.139,1.4838242171852956,-0.007564423211575139,-1.364540416469981,0.11301587590530018,-12.21039129623131,6.228372236024278,2.0
0.14,1.4824535699773036,-0.007448281861211996,-1.3767555442858899,0.11927806520275425,-12.219659804738868,6.295814212805172,2.0
0.14100000000000001,1.4810707032120687,-0.0073258447934882774,-1.388979325833557,0.12560711692478957,-12.227697591616138,6.362093987999863,2.0
0.14200000000000002,1.4796756088523573,-0.007197045730156354,-1.4012105270100579,0.13200185966241476,-12.234498017603604,6.427193231195017,2.0
0.14300000000000002,1.4782682800982347,-0.007061819573458099,-1.4134479074442488,0.1384611039306052,-12.240055186552278,6.491094121918229,2.0
