,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.15,1.4603722779491817,0.0060903345557998334,-1.4750828100515074,0.16253799605081376,-9.949425206265241,3.2580259623405294,2.0
0.151,1.4588922197238976,0.006254508891957537,-1.4850343360554934,0.16581800335532537,-9.953598459104679,3.3019881694044284,2.0
0.152,1.4574022078698563,0.006421985268177226,-1.494990083760599,0.16914212768171527,-9.957868879701353,3.346259415898185,2.0
0.153,1.4559022381164817,0.006592807956110707,-1.5049501512089447,0.17251067839955367,-9.96223822041007,3.390840360089366,2.0
0.154,1.454392306094275,0.006767021537111396,-1.5149146382072514,0.17592396554539988,-9.966708258115629,3.4357316777399345,2.0
0.155,1.4528724073330386,0.006944670902910112,-1.5248836463515156,0.17938229984048365,-9.971280794524974,3.4809340624809892,2.0
0.156,1.4513425372600737,0.0071258012563087504,-1.5348572790519783,0.1828859927087645,-9.975957656462725,3.526448226193621,2.0
0.157,1.4498026911983535,0.007310458111892197,-1.5448356415583928,0.18643535629537455,-9.980740696170214,3.5722748993958784,2.0
0.158,1.448252864364671,0.007498687296758887,-1.5548188409855916,0.190030703485452,-9.985631791607947,3.6184148316358833,2.0
0.159,1.4466930518677614,0.007690534951270395,-1.56480698633936,0.19367234792337032,-9.990632846761613,3.664868791891207,2.0
0.16,1.4451232487063974,0.007886047529820446,-1.5748001885426137,0.1973606040323701,-9.995745791951668,3.7116375689744925,2.0
0.161,1.4435434497674593,0.008085271801623776,-1.5847985604618913,0.2010957870346,-10.000972584146492,3.7587219719454197,2.0
0.162,1.441953649823978,0.008288254851525225,-1.5948022169341596,0.20487821297157216,-10.0063152072792,3.8061228305290187,2.0
0.163,1.4403538435331509,0.008495044080829513,-1.6048112747939394,0.20870819872504004,-10.011775672568119,3.8538409955404203,2.0
0.164,1.4387440254343307,0.008705687208152091,-1.614825852900751,0.2125860620383033,-10.017356018840971,3.901877339316045,2.0
0.165,1.4371241899469862,0.008920232270291522,-1.6248460721668891,0.21651212153794785,-10.023058312862817,3.9502327561513075,2.0
0.166,1.4354943313686361,0.009138727623123821,-1.6348720555855245,0.22048669675602647,-10.028884649667763,3.998908162744845,2.0
0.167,1.4338544438727538,0.009361221942519201,-1.6449039282591404,0.22451010815268713,-10.034837152894509,4.047904498649322,2.0
0.168,1.4322045215066435,0.009587764225281669,-1.654941817428308,0.2285826771392553,-10.040917975125716,4.097222726728864,2.0
0.169,1.4305445581892873,0.009818403790111934,-1.6649858525008,0.23270472610177714,-10.047129298231303,4.146863833623111,2.0
0.17,1.428874547709164,0.0100531902785941,-1.6750361650810521,0.2368765784250299,-10.053473333715614,4.196828830217964,2.0
0.171,1.4271944837220374,0.01029217365620659,-1.685092888999974,0.24109855851700668,-10.059952323068584,4.247118752123007,2.0
0.17200000000000001,1.425504359748714,0.010535404213357817,-1.6951561603451089,0.24537099183388172,-10.066568538120855,4.297734660155691,2.0
0.17300000000000001,1.4238041691727725,0.01078293256644704,-1.705226117491157,0.24969420490546346,-10.073324281402915,4.348677640832212,2.0
0.17400000000000002,1.42209390523826,0.011034809658950933,-1.715302901130855,0.25406852536114166,-10.08022188650828,4.399948806865199,2.0
0.17500000000000002,1.4203735610473587,0.011291086762536352,-1.7253866543062222,0.25849428195633567,-10.087263718460731,4.451549297668153,2.0
0.176,1.4186431295580215,0.01155181547819979,-1.7354775224401768,0.2629718045994506,-10.094452174085678,4.503480279866666,2.0
0.177,1.4169026035815742,0.011817047737434083,-1.7455756533685258,0.26750142437934843,-10.101789682385588,4.555742947816463,2.0
0.178,1.4151519757802868,0.012086835803422777,-1.7556811973723296,0.2720834735933396,-10.109278704919598,4.608338524128191,2.0
0.179,1.4133912386649126,0.012361232272262821,-1.765794307210652,0.2767182857757037,-10.116921736187258,4.661268260199033,2.0
0.18,1.4116203845921922,0.012640290074216015,-1.7759151381536924,0.28140619572674475,-10.124721304016468,4.714533436751088,2.0
0.181,1.4098394057623271,0.012924062474989784,-1.786043848016313,0.28614753954238875,-10.13267996995559,4.768135364376529,2.0
0.182,1.4080482942164174,0.013212603077047823,-1.7961805971919538,0.2909426546443287,-10.140800329669773,4.8220753840894846,2.0
0.183,1.4062470418338662,0.013505965820951177,-1.8063255486869514,0.29579187981072624,-10.14908501334148,4.8763548678846815,2.0
